date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
7/24/2010 2:00,85,23,27,1009,SE,49.63,0,0
7/24/2010 3:00,101,23,26,1010,SE,51.42,0,0
7/24/2010 4:00,105,24,26,1010,SE,53.21,0,0
7/24/2010 5:00,114,23,25,1010,SE,54.1,0,0
7/24/2010 6:00,116,24,26,1010,NE,0.89,0,0
7/24/2010 7:00,118,24,27,1011,SE,1.79,0,0
7/24/2010 8:00,114,25,29,1011,SE,3.58,0,0
7/24/2010 9:00,125,25,30,1011,SE,5.37,0,0
7/24/2010 10:00,104,25,32,1011,SE,7.16,0,0
7/24/2010 11:00,85,24,32,1011,cv,1.79,0,0
7/24/2010 12:00,88,23,33,1011,SE,3.13,0,0
7/24/2010 13:00,82,24,34,1010,SE,7.15,0,0
7/24/2010 14:00,77,22,35,1010,SE,10.28,0,0
7/24/2010 15:00,71,22,35,1010,SE,14.3,0,0
7/24/2010 16:00,77,21,34,1009,SE,19.22,0,0
7/24/2010 17:00,60,20,34,1009,SE,24.14,0,0
7/24/2010 18:00,64,21,33,1009,SE,28.16,0,0
7/24/2010 19:00,71,22,32,1009,SE,31.29,0,0
7/24/2010 20:00,81,22,30,1010,SE,33.08,0,0
7/24/2010 21:00,96,23,30,1011,SE,34.87,0,0
7/24/2010 22:00,111,23,29,1011,SE,36.66,0,0
7/24/2010 23:00,145,24,28,1011,SE,37.55,0,0
7/25/2010 0:00,165,24,29,1010,SE,41.57,0,0
7/25/2010 1:00,196,24,27,1010,SE,43.36,0,0
7/25/2010 2:00,211,23,28,1010,SE,46.49,0,0
7/25/2010 3:00,204,23,27,1010,SE,49.62,0,0
7/25/2010 4:00,201,23,26,1010,SE,51.41,0,0
7/25/2010 5:00,201,22,25,1011,SE,52.3,0,0
7/25/2010 6:00,201,23,25,1010,cv,0.89,0,0
7/25/2010 7:00,204,24,26,1011,NE,1.79,0,0
7/25/2010 8:00,228,24,28,1011,cv,0.89,0,0
7/25/2010 9:00,231,24,29,1011,cv,1.78,0,0
7/25/2010 10:00,199,25,31,1011,SE,1.79,0,0
7/25/2010 11:00,201,25,32,1010,cv,1.79,0,0
7/25/2010 12:00,137,24,34,1010,cv,3.58,0,0
7/25/2010 13:00,113,24,34,1009,SE,4.02,0,0
7/25/2010 14:00,106,23,35,1009,SE,8.94,0,0
7/25/2010 15:00,96,24,35,1008,SE,13.86,0,0
7/25/2010 16:00,111,23,34,1008,SE,17.88,0,0
7/25/2010 17:00,118,22,33,1008,SE,22.8,0,0
7/25/2010 18:00,128,21,33,1008,SE,27.72,0,0
7/25/2010 19:00,125,23,32,1009,SE,31.74,0,0
7/25/2010 20:00,131,23,31,1009,SE,34.87,0,0
7/25/2010 21:00,138,23,30,1009,SE,36.66,0,0
7/25/2010 22:00,150,23,29,1010,SE,38.45,0,0
7/25/2010 23:00,146,23,28,1010,SE,39.34,0,0
7/26/2010 0:00,161,23,28,1009,SE,41.13,0,0
7/26/2010 1:00,159,23,28,1009,SE,42.92,0,0
7/26/2010 2:00,173,24,27,1008,SE,44.71,0,0
7/26/2010 3:00,186,23,27,1008,cv,0.89,0,0
7/26/2010 4:00,204,24,26,1008,cv,1.78,0,0
7/26/2010 5:00,211,24,26,1008,SE,1.79,0,0
7/26/2010 6:00,225,24,26,1009,cv,0.89,0,0
7/26/2010 7:00,215,24,27,1009,cv,1.78,0,0
7/26/2010 8:00,227,24,28,1009,SE,3.13,0,0
7/26/2010 9:00,244,24,29,1009,SE,4.92,0,0
7/26/2010 10:00,251,25,30,1010,NE,1.79,0,0
7/26/2010 11:00,245,25,30,1009,NE,3.58,0,0
7/26/2010 12:00,249,25,31,1009,SE,1.79,0,0
7/26/2010 13:00,234,25,31,1009,SE,4.92,0,0
7/26/2010 14:00,262,25,32,1008,SE,6.71,0,0
7/26/2010 15:00,269,24,32,1008,SE,9.84,0,0
7/26/2010 16:00,240,24,32,1008,SE,12.97,0,0
7/26/2010 17:00,194,23,33,1007,SE,16.1,0,0
7/26/2010 18:00,174,24,32,1007,SE,19.23,0,0
7/26/2010 19:00,202,24,31,1007,cv,0.89,0,0
7/26/2010 20:00,196,26,29,1007,cv,1.78,0,0
7/26/2010 21:00,171,26,29,1007,SE,0.89,0,0
7/26/2010 22:00,195,25,29,1007,SE,1.78,0,0
7/26/2010 23:00,174,26,28,1006,SE,3.57,0,0
7/27/2010 0:00,178,25,28,1007,SE,5.36,0,0
7/27/2010 1:00,193,24,28,1006,SE,7.15,0,0
7/27/2010 2:00,196,24,27,1006,SE,8.94,0,0
7/27/2010 3:00,220,24,27,1006,SE,10.73,0,0
7/27/2010 4:00,208,24,27,1006,SE,12.52,0,0
7/27/2010 5:00,225,24,26,1006,SE,13.41,0,0
7/27/2010 6:00,224,24,26,1006,SE,15.2,0,0
7/27/2010 7:00,243,25,27,1006,SE,16.09,0,0
7/27/2010 8:00,230,25,29,1006,SE,17.88,0,0
7/27/2010 9:00,210,25,31,1006,cv,0.89,0,0
7/27/2010 10:00,201,26,31,1005,SE,3.13,0,0
7/27/2010 11:00,199,25,33,1005,SE,7.15,0,0
7/27/2010 12:00,176,24,34,1005,SE,11.17,0,0
7/27/2010 13:00,192,23,34,1004,SE,16.09,0,0
7/27/2010 14:00,189,22,34,1004,SE,21.01,0,0
7/27/2010 15:00,173,22,35,1003,SE,26.82,0,0
7/27/2010 16:00,171,23,35,1003,SE,32.63,0,0
7/27/2010 17:00,161,22,34,1002,SE,37.55,0,0
7/27/2010 18:00,148,23,33,1002,SE,42.47,0,0
7/27/2010 19:00,140,23,32,1002,SE,45.6,0,0
7/27/2010 20:00,130,23,31,1002,SE,47.39,0,0
7/27/2010 21:00,126,23,30,1003,SE,52.31,0,0
7/27/2010 22:00,139,23,30,1002,SE,55.44,0,0
7/27/2010 23:00,138,24,29,1002,SE,57.23,0,0
7/28/2010 0:00,152,24,29,1002,SE,60.36,0,0
7/28/2010 1:00,150,24,28,1002,SE,63.49,0,0
7/28/2010 2:00,157,24,28,1001,SE,65.28,0,0
7/28/2010 3:00,147,24,26,1001,SE,68.41,0,0
7/28/2010 4:00,154,24,27,1001,SE,71.54,0,0
7/28/2010 5:00,185,24,26,1002,SE,73.33,0,0
7/28/2010 6:00,189,24,26,1002,SE,75.12,0,0
7/28/2010 7:00,198,24,27,1002,SE,76.91,0,0
7/28/2010 8:00,179,24,28,1002,SE,80.04,0,0
7/28/2010 9:00,180,25,29,1002,SE,81.83,0,0
7/28/2010 10:00,180,25,30,1001,SE,83.62,0,0
7/28/2010 11:00,178,25,32,1001,SE,85.41,0,0
7/28/2010 12:00,181,24,34,1000,SE,89.43,0,0
7/28/2010 13:00,177,23,34,999,cv,3.13,0,0
7/28/2010 14:00,165,23,36,998,SE,4.02,0,0
7/28/2010 15:00,198,22,36,997,SE,8.04,0,0
7/28/2010 16:00,193,23,35,997,SE,12.06,0,0
7/28/2010 17:00,183,23,35,996,SE,16.98,0,0
7/28/2010 18:00,189,24,34,996,SE,21,0,0
7/28/2010 19:00,184,24,32,997,SE,22.79,0,0
7/28/2010 20:00,194,24,32,997,SE,25.92,0,0
7/28/2010 21:00,169,24,31,997,SE,27.71,0,0
7/28/2010 22:00,172,25,30,997,SE,29.5,0,0
7/28/2010 23:00,188,25,29,997,SE,32.63,0,0
7/29/2010 0:00,159,25,29,997,SE,35.76,0,0
7/29/2010 1:00,151,25,29,996,SE,38.89,0,0
7/29/2010 2:00,149,25,29,996,SE,40.68,0,0
7/29/2010 3:00,151,25,28,996,SE,43.81,0,0
7/29/2010 4:00,131,25,28,996,SE,45.6,0,0
7/29/2010 5:00,142,25,27,996,SE,47.39,0,0
7/29/2010 6:00,149,25,27,997,SE,49.18,0,0
7/29/2010 7:00,155,25,28,997,SE,50.97,0,0
7/29/2010 8:00,156,26,29,997,SE,52.76,0,0
7/29/2010 9:00,169,25,30,997,cv,1.79,0,0
7/29/2010 10:00,171,26,31,996,SE,1.79,0,0
7/29/2010 11:00,192,26,31,997,SE,4.92,0,0
7/29/2010 12:00,215,26,32,996,SE,8.05,0,0
7/29/2010 13:00,204,27,33,996,SE,11.18,0,0
7/29/2010 14:00,178,27,33,995,SE,14.31,0,0
7/29/2010 15:00,197,27,33,995,SE,18.33,0,0
7/29/2010 16:00,210,27,33,994,SE,21.46,0,0
7/29/2010 17:00,244,28,32,995,NE,3.13,0,0
7/29/2010 18:00,278,27,32,996,NE,7.15,0,0
7/29/2010 19:00,257,27,31,997,SE,1.79,0,1
7/29/2010 20:00,277,28,30,996,SE,3.58,0,2
7/29/2010 21:00,276,28,30,997,NW,1.79,0,3
7/29/2010 22:00,246,27,30,997,cv,0.89,0,0
7/29/2010 23:00,285,27,30,997,SE,4.02,0,0
7/30/2010 0:00,246,26,29,998,SE,8.94,0,0
7/30/2010 1:00,230,25,27,998,SE,12.96,0,0
7/30/2010 2:00,224,24,27,998,SE,16.98,0,0
7/30/2010 3:00,210,24,27,998,SE,20.11,0,0
7/30/2010 4:00,216,23,26,998,SE,23.24,0,0
7/30/2010 5:00,199,23,26,999,SE,25.03,0,0
7/30/2010 6:00,179,24,26,1000,NE,1.79,0,0
7/30/2010 7:00,190,24,26,1000,SE,4.02,0,0
7/30/2010 8:00,206,25,26,1000,cv,0.89,0,1
7/30/2010 9:00,215,25,26,1000,NW,0.89,0,2
7/30/2010 10:00,204,25,27,1000,NE,0.89,0,0
7/30/2010 11:00,229,25,27,1000,SE,0.89,0,0
7/30/2010 12:00,219,26,28,1000,NE,0.89,0,0
7/30/2010 13:00,227,26,28,999,cv,0.89,0,0
7/30/2010 14:00,192,26,29,999,SE,1.79,0,0
7/30/2010 15:00,240,26,29,999,SE,3.58,0,0
7/30/2010 16:00,280,26,30,998,SE,5.37,0,0
7/30/2010 17:00,302,26,30,997,SE,7.16,0,0
7/30/2010 18:00,267,27,30,998,NE,1.79,0,0
7/30/2010 19:00,205,26,29,998,cv,0.89,0,0
7/30/2010 20:00,188,26,29,998,cv,1.78,0,0
7/30/2010 21:00,165,26,29,999,NE,0.89,0,0
7/30/2010 22:00,170,26,29,999,NE,1.78,0,0
7/30/2010 23:00,155,26,29,999,NE,3.57,0,0
7/31/2010 0:00,185,26,28,999,cv,0.89,0,0
7/31/2010 1:00,201,26,28,998,cv,1.78,0,0
7/31/2010 2:00,197,26,28,998,NW,1.79,0,0
7/31/2010 3:00,201,26,27,997,cv,0.89,0,0
7/31/2010 4:00,208,26,28,997,cv,1.78,0,0
7/31/2010 5:00,242,26,28,997,cv,2.23,0,0
7/31/2010 6:00,259,27,28,998,NW,1.79,0,0
7/31/2010 7:00,234,27,28,998,cv,0.89,0,0
7/31/2010 8:00,248,28,29,998,cv,1.78,0,0
7/31/2010 9:00,281,28,30,999,cv,2.67,0,0
7/31/2010 10:00,306,24,28,999,NE,5.81,0,1
7/31/2010 11:00,182,23,28,1000,NE,9.83,0,2
7/31/2010 12:00,46,24,30,1000,NE,15.64,0,0
7/31/2010 13:00,22,24,31,1000,NE,22.79,0,0
7/31/2010 14:00,22,21,31,1000,NE,29.94,0,0
7/31/2010 15:00,20,20,32,1000,NE,35.75,0,0
7/31/2010 16:00,21,19,31,1001,NE,41.56,0,0
7/31/2010 17:00,18,18,31,1001,NE,47.37,0,0
7/31/2010 18:00,18,16,30,1001,NE,53.18,0,0
7/31/2010 19:00,13,15,29,1003,NE,57.2,0,0
7/31/2010 20:00,13,16,28,1004,NW,3.13,0,1
7/31/2010 21:00,13,17,28,1005,cv,0.89,0,2
7/31/2010 22:00,30,19,26,1005,SE,1.79,0,0
7/31/2010 23:00,34,21,26,1005,SE,3.58,0,0
8/1/2010 0:00,44,22,25,1006,SE,5.37,0,0
8/1/2010 1:00,22,21,26,1006,SE,7.16,0,1
8/1/2010 2:00,35,22,25,1006,SE,8.05,0,0
8/1/2010 3:00,53,22,24,1006,SE,9.84,0,1
8/1/2010 4:00,46,22,24,1006,SE,10.73,0,0
8/1/2010 5:00,48,21,24,1007,SE,12.52,0,0
8/1/2010 6:00,33,22,24,1008,cv,0.45,0,0
8/1/2010 7:00,45,22,25,1009,cv,1.34,0,0
8/1/2010 8:00,53,22,25,1009,NE,1.79,0,0
8/1/2010 9:00,57,21,27,1010,NW,1.79,0,0
8/1/2010 10:00,66,20,28,1010,NW,3.58,0,0
8/1/2010 11:00,45,20,30,1010,cv,0.89,0,0
8/1/2010 12:00,47,16,31,1009,cv,2.68,0,0
8/1/2010 13:00,49,14,31,1009,SE,4.02,0,0
8/1/2010 14:00,27,13,31,1009,SE,8.04,0,0
8/1/2010 15:00,30,12,30,1009,SE,12.06,0,0
8/1/2010 16:00,26,13,31,1008,SE,16.98,0,0
8/1/2010 17:00,22,13,31,1008,SE,20.11,0,0
8/1/2010 18:00,25,14,29,1008,SE,23.24,0,0
8/1/2010 19:00,28,16,27,1008,SE,26.37,0,0
8/1/2010 20:00,23,16,26,1009,SE,28.16,0,0
8/1/2010 21:00,37,17,25,1009,SE,29.95,0,0
8/1/2010 22:00,66,18,24,1010,SE,31.74,0,0
8/1/2010 23:00,70,18,24,1010,SE,33.53,0,0
8/2/2010 0:00,85,18,23,1010,SE,35.32,0,0
8/2/2010 1:00,105,19,23,1010,SE,37.11,0,0
8/2/2010 2:00,78,18,23,1010,cv,0.89,0,0
8/2/2010 3:00,64,19,23,1010,NE,0.89,0,0
8/2/2010 4:00,38,18,22,1010,NE,1.78,0,0
8/2/2010 5:00,41,18,22,1010,NE,2.67,0,0
8/2/2010 6:00,91,18,23,1010,cv,0.89,0,0
8/2/2010 7:00,90,18,23,1010,cv,1.78,0,0
8/2/2010 8:00,100,18,24,1011,cv,2.67,0,0
8/2/2010 9:00,114,17,25,1011,cv,3.56,0,0
8/2/2010 10:00,117,17,27,1010,cv,4.45,0,0
8/2/2010 11:00,90,16,28,1010,cv,5.34,0,0
8/2/2010 12:00,100,16,29,1009,SE,1.79,0,0
8/2/2010 13:00,71,15,30,1008,cv,1.79,0,0
8/2/2010 14:00,65,14,31,1007,SE,1.79,0,0
8/2/2010 15:00,44,13,32,1006,cv,0.89,0,0
8/2/2010 16:00,36,14,31,1006,SE,3.13,0,0
8/2/2010 17:00,29,14,31,1005,SE,6.26,0,0
8/2/2010 18:00,38,13,30,1005,SE,10.28,0,0
8/2/2010 19:00,41,14,28,1005,SE,13.41,0,0
8/2/2010 20:00,48,15,27,1005,SE,15.2,0,0
8/2/2010 21:00,50,16,25,1006,SE,16.99,0,0
8/2/2010 22:00,52,16,25,1005,SE,18.78,0,0
8/2/2010 23:00,64,16,24,1005,SE,20.57,0,0
8/3/2010 0:00,74,16,25,1005,SE,22.36,0,0
8/3/2010 1:00,71,17,23,1004,SE,24.15,0,0
8/3/2010 2:00,83,18,23,1004,SE,27.28,0,0
8/3/2010 3:00,94,18,23,1003,SE,29.07,0,0
8/3/2010 4:00,85,18,23,1003,SE,30.86,0,0
8/3/2010 5:00,96,17,23,1003,SE,32.65,0,0
8/3/2010 6:00,154,18,22,1003,NE,1.79,0,0
8/3/2010 7:00,121,18,23,1004,NE,3.58,0,0
8/3/2010 8:00,142,18,23,1004,SE,1.79,0,0
8/3/2010 9:00,179,18,24,1004,cv,0.89,0,0
8/3/2010 10:00,184,19,25,1004,NW,3.13,0,0
8/3/2010 11:00,166,19,26,1003,NW,4.92,0,0
8/3/2010 12:00,163,18,27,1002,NE,1.79,0,0
8/3/2010 13:00,144,19,28,1002,SE,1.79,0,0
8/3/2010 14:00,139,19,30,1001,cv,0.89,0,0
8/3/2010 15:00,161,19,29,1001,SE,1.79,0,0
8/3/2010 16:00,165,20,29,1001,SE,3.58,0,0
8/3/2010 17:00,174,20,29,1000,SE,5.37,0,0
8/3/2010 18:00,195,21,28,1001,SE,7.16,0,0
8/3/2010 19:00,176,21,28,1001,SE,8.95,0,0
8/3/2010 20:00,171,21,27,1002,cv,0.89,0,0
8/3/2010 21:00,174,21,27,1002,NE,0.89,0,0
8/3/2010 22:00,199,21,26,1002,cv,0.89,0,0
8/3/2010 23:00,198,21,26,1002,cv,1.78,0,0
8/4/2010 0:00,198,21,26,1002,NE,0.89,0,0
8/4/2010 1:00,202,21,25,1002,NE,1.78,0,0
8/4/2010 2:00,199,21,26,1001,NE,3.57,0,0
8/4/2010 3:00,202,21,25,1001,NE,4.46,0,0
8/4/2010 4:00,178,21,25,1002,cv,0.45,0,0
8/4/2010 5:00,203,22,25,1002,NE,0.89,0,0
8/4/2010 6:00,178,22,24,1002,cv,0.89,0,1
8/4/2010 7:00,155,22,24,1002,cv,1.78,0,0
8/4/2010 8:00,159,22,25,1003,cv,2.67,0,0
8/4/2010 9:00,170,22,25,1003,NE,0.89,0,0
8/4/2010 10:00,205,22,25,1004,cv,0.45,0,0
8/4/2010 11:00,202,22,26,1004,NW,4.02,0,1
8/4/2010 12:00,137,22,25,1004,NW,9.83,0,2
8/4/2010 13:00,86,22,23,1004,NW,13.85,0,0
8/4/2010 14:00,69,22,24,1004,NW,17.87,0,1
8/4/2010 15:00,35,22,23,1004,NW,22.79,0,2
8/4/2010 16:00,35,22,24,1003,NW,27.71,0,3
8/4/2010 17:00,41,21,24,1003,NW,32.63,0,0
8/4/2010 18:00,33,21,25,1003,NW,35.76,0,0
8/4/2010 19:00,36,21,24,1003,NW,38.89,0,0
8/4/2010 20:00,38,21,24,1004,NW,42.91,0,0
8/4/2010 21:00,41,20,24,1004,NW,46.04,0,0
8/4/2010 22:00,37,20,24,1004,NW,47.83,0,0
8/4/2010 23:00,43,20,24,1004,NE,3.13,0,0
8/5/2010 0:00,45,20,24,1004,NE,4.92,0,0
8/5/2010 1:00,36,20,23,1003,NE,6.71,0,0
8/5/2010 2:00,28,20,23,1003,NW,3.13,0,0
8/5/2010 3:00,19,20,23,1003,NW,6.26,0,0
8/5/2010 4:00,31,20,23,1004,NW,9.39,0,0
8/5/2010 5:00,35,20,23,1004,NW,13.41,0,0
8/5/2010 6:00,32,20,23,1005,NW,16.54,0,0
8/5/2010 7:00,28,20,24,1006,NW,19.67,0,0
8/5/2010 8:00,33,20,25,1006,NW,22.8,0,0
8/5/2010 9:00,24,11,30,1007,NW,30.85,0,0
8/5/2010 10:00,23,10,30,1008,NW,40.68,0,0
8/5/2010 11:00,15,9,28,1009,NW,51.86,0,0
8/5/2010 12:00,13,10,30,1009,NW,59.91,0,0
8/5/2010 13:00,30,10,30,1009,NW,67.96,0,0
8/5/2010 14:00,11,10,31,1009,NW,73.77,0,0
8/5/2010 15:00,13,10,32,1009,NW,79.58,0,0
8/5/2010 16:00,16,9,31,1010,NW,85.39,0,0
8/5/2010 17:00,24,8,31,1010,NW,94.33,0,0
8/5/2010 18:00,20,8,30,1010,NW,101.48,0,0
8/5/2010 19:00,9,8,29,1011,NW,108.63,0,0
8/5/2010 20:00,18,8,27,1012,NW,114.44,0,0
8/5/2010 21:00,12,10,25,1013,NW,118.46,0,0
8/5/2010 22:00,12,8,25,1014,NW,123.38,0,0
8/5/2010 23:00,11,8,25,1014,NW,128.3,0,0
8/6/2010 0:00,11,9,24,1014,NW,132.32,0,0
8/6/2010 1:00,12,9,23,1014,NW,135.45,0,0
8/6/2010 2:00,10,12,18,1014,NW,138.58,0,0
8/6/2010 3:00,15,12,18,1015,NW,140.37,0,0
8/6/2010 4:00,16,13,18,1015,NW,142.16,0,0
8/6/2010 5:00,14,13,16,1016,NW,145.29,0,0
8/6/2010 6:00,13,14,18,1016,NW,148.42,0,0
8/6/2010 7:00,25,13,21,1017,NW,152.44,0,0
8/6/2010 8:00,21,13,23,1017,NW,155.57,0,0
8/6/2010 9:00,23,13,25,1017,NW,159.59,0,0
8/6/2010 10:00,16,12,27,1017,NE,4.02,0,0
8/6/2010 11:00,12,11,28,1017,NE,7.15,0,0
8/6/2010 12:00,10,11,29,1016,SE,3.13,0,0
8/6/2010 13:00,11,12,29,1016,SE,6.26,0,0
8/6/2010 14:00,18,12,30,1015,SE,9.39,0,0
8/6/2010 15:00,18,12,30,1015,SE,12.52,0,0
8/6/2010 16:00,16,11,31,1014,SE,14.31,0,0
8/6/2010 17:00,20,14,29,1014,SE,16.1,0,0
8/6/2010 18:00,19,15,28,1013,SE,19.23,0,0
8/6/2010 19:00,18,15,26,1014,SE,21.02,0,0
8/6/2010 20:00,27,17,25,1014,SE,24.15,0,0
8/6/2010 21:00,46,16,24,1015,SE,27.28,0,0
8/6/2010 22:00,38,17,23,1015,SE,29.07,0,0
8/6/2010 23:00,48,17,23,1015,SE,30.86,0,0
8/7/2010 0:00,62,17,22,1015,SE,32.65,0,0
8/7/2010 1:00,65,17,22,1015,cv,0.89,0,0
8/7/2010 2:00,78,17,22,1014,cv,1.78,0,0
8/7/2010 3:00,85,17,21,1013,cv,2.67,0,0
8/7/2010 4:00,76,17,22,1013,cv,3.56,0,0
8/7/2010 5:00,79,17,21,1013,cv,4.45,0,0
8/7/2010 6:00,92,18,21,1013,SE,0.89,0,0
8/7/2010 7:00,105,18,22,1013,cv,0.89,0,0
8/7/2010 8:00,90,18,23,1013,SE,1.79,0,0
8/7/2010 9:00,108,18,24,1013,SE,3.58,0,0
8/7/2010 10:00,105,20,26,1012,SE,5.37,0,0
8/7/2010 11:00,106,20,27,1012,SE,8.5,0,0
8/7/2010 12:00,106,20,27,1011,SE,11.63,0,0
8/7/2010 13:00,107,20,28,1010,SE,15.65,0,0
8/7/2010 14:00,119,20,29,1009,SE,19.67,0,0
8/7/2010 15:00,108,21,28,1008,SE,23.69,0,0
8/7/2010 16:00,101,20,28,1008,SE,28.61,0,0
8/7/2010 17:00,91,19,27,1007,SE,33.53,0,0
8/7/2010 18:00,38,17,27,1007,SE,37.55,0,0
8/7/2010 19:00,39,15,26,1008,SE,41.57,0,0
8/7/2010 20:00,42,15,25,1008,SE,44.7,0,0
8/7/2010 21:00,39,16,25,1009,SE,47.83,0,1
8/7/2010 22:00,38,18,23,1009,NE,0.89,0,2
8/7/2010 23:00,38,18,22,1008,cv,0.89,0,3
8/8/2010 0:00,45,19,22,1007,NW,3.13,0,4
8/8/2010 1:00,40,19,20,1006,cv,0.89,0,5
8/8/2010 2:00,44,19,21,1006,NW,3.13,0,6
8/8/2010 3:00,44,19,21,1005,cv,0.45,0,7
8/8/2010 4:00,55,19,21,1005,cv,1.34,0,0
8/8/2010 5:00,62,19,21,1005,cv,2.23,0,0
8/8/2010 6:00,63,19,21,1005,cv,2.68,0,0
8/8/2010 7:00,56,19,21,1005,NW,3.13,0,0
8/8/2010 8:00,68,19,23,1005,NW,7.15,0,0
8/8/2010 9:00,57,19,23,1005,NW,10.28,0,0
8/8/2010 10:00,71,19,26,1004,NW,12.07,0,0
8/8/2010 11:00,66,19,27,1004,cv,0.89,0,0
8/8/2010 12:00,75,19,28,1004,SE,3.13,0,0
8/8/2010 13:00,81,19,30,1003,SE,4.92,0,0
8/8/2010 14:00,98,20,31,1003,SE,6.71,0,0
8/8/2010 15:00,114,20,32,1003,SE,8.5,0,0
8/8/2010 16:00,119,21,32,1002,SE,10.29,0,0
8/8/2010 17:00,125,21,30,1002,SE,14.31,0,0
8/8/2010 18:00,115,22,29,1002,SE,17.44,0,0
8/8/2010 19:00,124,22,27,1002,SE,20.57,0,0
8/8/2010 20:00,141,22,26,1003,SE,23.7,0,0
8/8/2010 21:00,157,22,26,1004,SE,25.49,0,0
8/8/2010 22:00,187,23,26,1004,SE,28.62,0,0
8/8/2010 23:00,221,22,26,1005,cv,0.89,0,0
8/9/2010 0:00,221,23,25,1005,NE,1.79,0,0
8/9/2010 1:00,221,22,25,1005,cv,0.89,0,0
8/9/2010 2:00,218,23,25,1003,NE,3.13,0,0
8/9/2010 3:00,231,22,24,1003,cv,0.89,0,0
8/9/2010 4:00,231,22,25,1003,NW,3.13,0,0
8/9/2010 5:00,231,22,24,1002,SE,1.79,0,0
8/9/2010 6:00,208,22,24,1003,cv,0.89,0,0
8/9/2010 7:00,211,23,25,1004,cv,1.78,0,0
8/9/2010 8:00,255,23,25,1004,SE,1.79,0,0
8/9/2010 9:00,258,22,26,1004,SE,3.58,0,0
8/9/2010 10:00,246,23,27,1004,SE,5.37,0,0
8/9/2010 11:00,239,23,29,1005,cv,1.79,0,0
8/9/2010 12:00,207,22,29,1005,SE,1.79,0,0
8/9/2010 13:00,224,22,31,1004,SE,3.58,0,0
8/9/2010 14:00,245,22,31,1003,SE,6.71,0,0
8/9/2010 15:00,221,22,31,1003,SE,8.5,0,0
8/9/2010 16:00,208,22,31,1003,SE,11.63,0,0
8/9/2010 17:00,209,22,31,1003,SE,14.76,0,0
8/9/2010 18:00,224,22,30,1003,SE,17.89,0,0
8/9/2010 19:00,270,22,29,1003,SE,21.02,0,0
8/9/2010 20:00,271,23,28,1004,cv,0.89,0,0
8/9/2010 21:00,297,23,27,1005,SE,1.79,0,0
8/9/2010 22:00,275,23,26,1006,cv,0.89,0,0
8/9/2010 23:00,295,23,27,1006,SE,1.79,0,0
8/10/2010 0:00,336,24,26,1006,SE,2.68,0,0
8/10/2010 1:00,360,23,26,1006,NE,1.79,0,0
8/10/2010 2:00,263,24,26,1006,cv,0.89,0,0
8/10/2010 3:00,271,23,25,1006,NE,1.79,0,0
8/10/2010 4:00,284,20,24,1006,NW,3.13,0,0
8/10/2010 5:00,145,17,24,1006,NW,4.92,0,0
8/10/2010 6:00,123,15,23,1007,NW,8.05,0,0
8/10/2010 7:00,65,14,24,1007,NW,12.07,0,0
8/10/2010 8:00,32,13,25,1008,NW,16.99,0,0
8/10/2010 9:00,34,12,26,1008,NW,21.01,0,0
8/10/2010 10:00,45,11,28,1007,NE,4.02,0,0
8/10/2010 11:00,17,12,30,1007,SE,1.79,0,0
8/10/2010 12:00,40,14,31,1007,cv,0.89,0,0
8/10/2010 13:00,60,18,32,1007,SE,3.13,0,0
8/10/2010 14:00,83,20,33,1006,SE,6.26,0,0
8/10/2010 15:00,110,20,33,1006,SE,8.05,0,0
8/10/2010 16:00,121,20,32,1005,SE,11.18,0,0
8/10/2010 17:00,155,21,30,1005,SE,16.1,0,0
8/10/2010 18:00,168,21,29,1005,SE,19.23,0,0
8/10/2010 19:00,154,21,27,1005,SE,23.25,0,0
8/10/2010 20:00,160,21,27,1006,SE,26.38,0,0
8/10/2010 21:00,175,22,26,1006,SE,28.17,0,0
8/10/2010 22:00,172,23,26,1006,SE,29.96,0,0
8/10/2010 23:00,183,23,26,1006,SE,31.75,0,0
8/11/2010 0:00,182,23,25,1007,cv,0.89,0,0
8/11/2010 1:00,194,23,25,1006,SE,1.79,0,0
8/11/2010 2:00,132,23,25,1006,SE,3.58,0,0
8/11/2010 3:00,141,23,24,1006,SE,5.37,0,0
8/11/2010 4:00,122,23,24,1005,SE,7.16,0,0
8/11/2010 5:00,101,22,24,1005,SE,8.95,0,0
8/11/2010 6:00,100,22,24,1005,SE,10.74,0,0
8/11/2010 7:00,92,22,25,1006,SE,12.53,0,0
8/11/2010 8:00,94,23,25,1006,SE,14.32,0,0
8/11/2010 9:00,120,23,26,1005,SE,17.45,0,0
8/11/2010 10:00,166,23,26,1006,SE,20.58,0,1
8/11/2010 11:00,223,23,26,1005,SE,23.71,0,0
8/11/2010 12:00,181,23,26,1005,SE,27.73,0,1
8/11/2010 13:00,128,23,26,1005,SE,31.75,0,2
8/11/2010 14:00,117,22,26,1005,SE,35.77,0,0
8/11/2010 15:00,97,22,27,1004,SE,38.9,0,1
8/11/2010 16:00,96,21,27,1004,SE,42.92,0,0
8/11/2010 17:00,79,21,26,1004,SE,46.94,0,0
8/11/2010 18:00,61,21,26,1004,SE,50.96,0,1
8/11/2010 19:00,66,21,25,1004,SE,54.09,0,0
8/11/2010 20:00,69,20,25,1004,SE,57.22,0,0
8/11/2010 21:00,76,20,25,1004,cv,1.79,0,0
